GEO_ID,NAME,DP03_0052E,DP03_0052M,DP03_0052PE,DP03_0053E,DP03_0053M,DP03_0053PE,DP03_0054E,DP03_0054M,DP03_0054PE,DP03_0055E,DP03_0055M,DP03_0055PE,DP03_0056E,DP03_0056M,DP03_0056PE,DP03_0057E,DP03_0057M,DP03_0057PE,DP03_0058E,DP03_0058M,DP03_0058PE,DP03_0059E,DP03_0059M,DP03_0059PE,DP03_0060E,DP03_0060M,DP03_0060PE,DP03_0061E,DP03_0061M,DP03_0061PE,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0088E,DP03_0088M,DP03_0088PE
0500000US48453,"Travis County, Texas",27502,3331,5.4,10941,2087,2.2,29494,3284,5.8,31324,3480,6.2,54422,5110,10.7,81658,6165,16.1,67197,5299,13.2,88956,5140,17.5,49810,4115,9.8,66447,4008,13.1,80726,1375,(X),46691,1136,(X)
0500000US48469,"Victoria County, Texas",1301,639,4.3,2067,816,6.9,3329,980,11.1,2821,819,9.4,3516,919,11.7,5265,1210,17.5,4524,1148,15.1,3681,772,12.2,2174,737,7.2,1380,570,4.6,57358,7939,(X),27846,2556,(X)
0500000US48471,"Walker County, Texas",2162,1153,9.7,927,777,4.2,2958,1385,13.3,1656,558,7.5,3664,1437,16.5,4141,1313,18.7,3323,1170,15.0,2132,942,9.6,616,383,2.8,622,405,2.8,47170,10466,(X),20425,2079,(X)
0500000US48479,"Webb County, Texas",5186,1121,6.8,4508,1139,5.9,9464,1621,12.4,7013,1445,9.2,8570,1286,11.2,13311,2150,17.4,11115,1937,14.6,11216,1858,14.7,2397,874,3.1,3546,1188,4.6,56084,4178,(X),20222,1134,(X)
0500000US48485,"Wichita County, Texas",4070,1164,8.4,2257,795,4.7,5393,1401,11.2,3593,959,7.4,7672,1465,15.9,9633,1719,19.9,6345,1066,13.1,6538,1114,13.5,1437,578,3.0,1377,475,2.9,51749,2931,(X),26065,1584,(X)
0500000US48491,"Williamson County, Texas",4580,1218,2.4,2664,1016,1.4,7968,1837,4.1,8899,1589,4.6,20459,2916,10.6,34511,3000,17.9,26409,2804,13.7,42409,3239,22.0,24362,2620,12.6,20747,2317,10.7,92179,3372,(X),38611,1147,(X)
0500000US48497,"Wise County, Texas",798,420,3.5,716,409,3.1,732,354,3.2,2309,687,10.1,1897,666,8.3,5220,981,22.8,3050,868,13.3,4124,819,18.0,2090,661,9.1,1946,744,8.5,71421,10020,(X),32139,2643,(X)
0500000US49005,"Cache County, Utah",2115,894,5.3,1824,720,4.5,2664,810,6.6,3956,845,9.8,5344,1057,13.3,8358,1361,20.8,6172,918,15.4,6229,886,15.5,1932,568,4.8,1612,491,4.0,62507,3908,(X),24408,1407,(X)
0500000US49011,"Davis County, Utah",2048,745,1.9,1880,679,1.7,4831,1292,4.4,5480,1185,5.0,10012,1701,9.2,21240,2281,19.4,19254,2232,17.6,24965,2224,22.8,10832,1655,9.9,8816,1329,8.1,87427,4701,(X),33148,1256,(X)
0500000US49035,"Salt Lake County, Utah",14957,2429,3.9,10183,1903,2.6,20723,2450,5.4,23415,2735,6.1,38456,3507,10.0,71634,4568,18.6,60571,4500,15.7,75029,4240,19.5,37303,2687,9.7,32421,2654,8.4,80119,1727,(X),34907,775,(X)
0500000US49045,"Tooele County, Utah",599,430,2.8,547,319,2.6,710,559,3.3,1452,715,6.8,1843,801,8.7,4891,1132,23.0,3586,1016,16.8,5542,1301,26.0,1321,722,6.2,801,496,3.8,80973,8098,(X),27027,1918,(X)
0500000US49049,"Utah County, Utah",4923,979,2.8,3724,946,2.1,11281,1405,6.3,12824,1807,7.2,18538,1937,10.4,32519,2210,18.3,27204,2215,15.3,38111,2532,21.4,15397,1562,8.6,13631,1797,7.7,79545,2567,(X),28589,782,(X)
0500000US49053,"Washington County, Utah",1199,633,1.9,2915,1099,4.6,5286,1417,8.4,6675,1633,10.6,7178,1621,11.4,13311,1836,21.1,9545,1822,15.1,9232,1703,14.6,3771,973,6.0,4032,1006,6.4,63595,5890,(X),32087,2715,(X)
0500000US49057,"Weber County, Utah",2728,693,3.1,2591,930,2.9,4740,1068,5.4,7374,1305,8.4,10018,1394,11.4,18200,1953,20.7,16208,1967,18.4,15924,2217,18.1,5186,1075,5.9,4894,1155,5.6,72206,3200,(X),30780,1349,(X)
0500000US50007,"Chittenden County, Vermont",4218,1211,6.2,2371,876,3.5,3128,866,4.6,4849,1238,7.1,6695,1601,9.8,11878,1679,17.3,9294,1652,13.6,12839,1679,18.7,6217,966,9.1,7027,1057,10.3,76806,3335,(X),41136,1698,(X)
0500000US51003,"Albemarle County, Virginia",1360,456,3.1,1277,711,2.9,2499,809,5.7,2334,865,5.3,4073,1243,9.3,7200,1367,16.5,6379,1386,14.6,7153,1161,16.3,5197,973,11.9,6282,1175,14.4,86399,5154,(X),49352,3317,(X)
0500000US51013,"Arlington County, Virginia",4857,1322,4.3,2372,1017,2.1,4087,1251,3.7,3586,1367,3.2,5602,1282,5.0,15013,2108,13.4,11915,1507,10.6,21012,2168,18.8,16578,1925,14.8,26865,1886,24.0,119755,4315,(X),74537,3085,(X)
0500000US51015,"Augusta County, Virginia",912,555,3.0,885,472,3.0,2185,814,7.3,2198,780,7.3,5573,1089,18.6,5982,1216,20.0,4833,1136,16.1,5141,1079,17.2,1580,569,5.3,662,387,2.2,62668,5486,(X),30228,2341,(X)
0500000US51019,"Bedford County, Virginia",1571,524,5.0,889,459,2.8,2157,753,6.9,3163,1005,10.1,4043,975,12.9,5135,1296,16.4,5167,1178,16.5,5096,983,16.2,2058,523,6.6,2111,659,6.7,69125,6200,(X),36405,2887,(X)
0500000US51041,"Chesterfield County, Virginia",2936,992,2.3,3128,1035,2.4,6748,1449,5.2,10684,2352,8.3,12240,1545,9.5,23916,2578,18.6,16720,2103,13.0,29142,2383,22.6,11589,1713,9.0,11817,1753,9.2,81297,3265,(X),37810,1454,(X)
0500000US51059,"Fairfax County, Virginia",11122,2010,2.8,4485,1161,1.1,11393,1864,2.8,13928,1845,3.5,26309,3273,6.6,42488,3877,10.6,44371,3203,11.1,77762,4022,19.4,60928,3270,15.2,107400,3597,26.8,128374,3352,(X),57492,1012,(X)
0500000US51061,"Fauquier County, Virginia",494,275,2.0,791,536,3.3,943,515,3.9,744,389,3.1,1620,495,6.7,3636,891,15.0,3233,971,13.3,5744,936,23.7,3151,758,13.0,3914,732,16.1,104809,5958,(X),46149,3407,(X)
0500000US51069,"Frederick County, Virginia",1018,558,3.2,702,418,2.2,1568,682,4.9,2392,783,7.5,2582,689,8.1,5331,1166,16.7,5552,1091,17.3,7871,1304,24.6,3472,832,10.8,1522,578,4.8,86229,7748,(X),35457,2944,(X)
0500000US51085,"Hanover County, Virginia",898,403,2.3,465,310,1.2,1982,774,5.0,2910,925,7.4,3592,863,9.1,6569,1203,16.6,5583,1194,14.1,8745,1374,22.1,5092,781,12.9,3685,772,9.3,89812,6448,(X),41578,2933,(X)
0500000US51087,"Henrico County, Virginia",5698,1419,4.4,3509,1151,2.7,10847,1836,8.3,9080,1776,7.0,17953,2304,13.7,23935,2530,18.3,14740,1873,11.3,19987,2009,15.3,10484,1994,8.0,14358,2088,11.0,68024,3325,(X),40222,1714,(X)
0500000US51095,"James City County, Virginia",901,502,3.0,266,234,0.9,1842,697,6.1,1559,737,5.2,2158,773,7.1,4257,905,14.1,5471,1252,18.1,7476,1219,24.7,3345,806,11.1,2987,830,9.9,91674,6640,(X),45602,3356,(X)
0500000US51107,"Loudoun County, Virginia",2308,1012,1.7,845,408,0.6,3056,1056,2.3,4379,1026,3.3,5507,1226,4.1,11130,1866,8.3,14290,2002,10.7,24003,2041,17.9,22550,2460,16.9,45682,2660,34.2,151800,4420,(X),58522,1785,(X)
0500000US51121,"Montgomery County, Virginia",4738,1284,13.1,1203,712,3.3,2123,742,5.9,3250,1061,9.0,4280,1071,11.8,7698,1467,21.2,4076,1217,11.2,3959,997,10.9,2563,896,7.1,2354,725,6.5,60045,5649,(X),29924,2507,(X)
0500000US51153,"Prince William County, Virginia",3540,1068,2.5,1528,743,1.1,5454,1430,3.8,7019,1440,4.9,9676,1836,6.7,18569,2330,12.9,19763,2428,13.8,34202,2853,23.8,18482,2001,12.9,25275,2184,17.6,106861,4562,(X),41988,1502,(X)
0500000US51161,"Roanoke County, Virginia",1326,720,3.5,1602,712,4.3,2431,852,6.5,2636,819,7.0,3665,1072,9.8,7932,1430,21.1,4864,1142,13.0,7185,1115,19.2,2788,945,7.4,3077,809,8.2,71715,4991,(X),38309,2499,(X)
0500000US51165,"Rockingham County, Virginia",632,263,2.1,515,295,1.7,1985,624,6.5,2956,900,9.7,5239,997,17.2,5683,1227,18.7,5328,991,17.5,4465,945,14.7,1953,637,6.4,1706,744,5.6,69423,8215,(X),32317,2944,(X)
0500000US51177,"Spotsylvania County, Virginia",1635,747,3.5,1200,525,2.6,2470,851,5.3,2831,743,6.1,4866,920,10.5,6176,1149,13.3,6067,1246,13.1,11177,1471,24.1,5174,847,11.1,4831,851,10.4,91073,6011,(X),38282,2084,(X)
0500000US51179,"Stafford County, Virginia",1423,542,3.0,343,234,0.7,1115,524,2.3,1668,732,3.5,3911,1172,8.1,6721,1422,14.0,6936,1377,14.4,9346,1486,19.4,9166,1427,19.1,7463,1195,15.5,110446,9609,(X),42822,3178,(X)
0500000US51199,"York County, Virginia",903,433,3.5,894,574,3.4,1380,662,5.3,877,489,3.4,1786,707,6.9,4129,882,15.9,4220,1019,16.2,6042,1248,23.2,2176,574,8.4,3601,1098,13.8,91241,7596,(X),43858,4234,(X)
0500000US51510,"Alexandria city, Virginia",1134,595,1.6,1319,717,1.9,2419,803,3.4,3907,1324,5.5,4269,1190,6.0,10763,1453,15.2,9741,1403,13.7,13068,1692,18.4,7716,1121,10.9,16669,1327,23.5,103284,4138,(X),68439,3169,(X)
0500000US51550,"Chesapeake city, Virginia",2109,870,2.4,3520,1373,4.1,6427,1912,7.4,6054,1697,7.0,8596,2024,9.9,15709,2041,18.1,11197,1598,12.9,18385,2022,21.2,8723,1387,10.0,6158,1079,7.1,77847,5541,(X),35914,2007,(X)
0500000US51650,"Hampton city, Virginia",2716,916,4.9,2924,818,5.3,4935,1298,8.9,4705,1112,8.5,9430,1558,17.0,10461,1732,18.8,8394,1519,15.1,6706,1473,12.1,2813,847,5.1,2549,794,4.6,56930,5618,(X),31654,1943,(X)
0500000US51680,"Lynchburg city, Virginia",2356,966,8.1,922,527,3.2,2091,738,7.2,3292,1025,11.4,4294,922,14.8,6046,1294,20.9,4572,1031,15.8,3121,718,10.8,1208,549,4.2,1048,439,3.6,54850,6836,(X),24539,1742,(X)
0500000US51700,"Newport News city, Virginia",5966,1284,8.4,3187,1023,4.5,6787,1672,9.6,6080,1282,8.6,10880,1717,15.3,14678,2064,20.7,9311,1582,13.1,8767,1449,12.4,3005,866,4.2,2257,682,3.2,53029,3959,(X),29612,2218,(X)
0500000US51710,"Norfolk city, Virginia",8092,1429,9.2,4136,971,4.7,8073,1302,9.1,10024,1603,11.3,10885,1463,12.3,17685,1964,20.0,11507,1601,13.0,10279,1363,11.6,4615,856,5.2,3091,664,3.5,53093,2206,(X),29408,1516,(X)
0500000US51740,"Portsmouth city, Virginia",3157,992,8.7,1967,729,5.5,3779,1026,10.5,2523,645,7.0,6094,1289,16.9,6871,1330,19.0,5496,1307,15.2,4339,1068,12.0,739,345,2.0,1124,469,3.1,51195,4303,(X),27270,2301,(X)
0500000US51760,"Richmond city, Virginia",9734,1774,10.8,5910,1610,6.6,9210,1599,10.2,7968,1601,8.9,11202,1852,12.5,15935,2336,17.7,8956,1363,10.0,9522,1236,10.6,5016,898,5.6,6425,944,7.1,51285,3617,(X),36434,2324,(X)
0500000US51770,"Roanoke city, Virginia",3451,1156,8.5,4252,1430,10.4,5097,1261,12.5,4076,1107,10.0,5195,1186,12.7,7620,1566,18.7,3826,1026,9.4,4140,1157,10.1,1309,539,3.2,1844,921,4.5,45838,5826,(X),27183,2109,(X)
0500000US51800,"Suffolk city, Virginia",1570,657,4.5,818,393,2.4,2494,893,7.2,2231,766,6.4,3526,698,10.2,5199,990,15.0,6040,1255,17.5,7402,1136,21.4,2416,623,7.0,2901,571,8.4,80481,5694,(X),37213,2281,(X)
0500000US51810,"Virginia Beach city, Virginia",5411,1233,3.1,2120,673,1.2,8903,1618,5.1,13455,2168,7.7,18932,2510,10.8,33440,2859,19.1,29019,2946,16.6,34161,3116,19.5,15721,1912,9.0,13867,1521,7.9,79054,2722,(X),39269,935,(X)
0500000US53005,"Benton County, Washington",1712,741,2.3,2385,1047,3.2,6584,1813,8.9,4891,1433,6.6,9393,1966,12.7,13419,1961,18.2,8734,1428,11.9,14540,2243,19.7,5905,1032,8.0,6115,1250,8.3,72084,5196,(X),34707,1412,(X)
0500000US53007,"Chelan County, Washington",1359,813,4.7,909,603,3.1,2954,1069,10.2,2802,875,9.7,3712,1168,12.8,6215,1246,21.5,3662,959,12.6,3699,1008,12.8,2275,712,7.9,1387,487,4.8,59161,4641,(X),32448,2950,(X)
0500000US53009,"Clallam County, Washington",2669,884,8.1,985,465,3.0,3511,783,10.6,2489,719,7.5,4790,916,14.5,5762,1102,17.4,5736,1146,17.4,4717,983,14.3,1694,551,5.1,669,361,2.0,57126,4556,(X),29597,1637,(X)
0500000US53011,"Clark County, Washington",5587,1035,3.1,4429,1025,2.4,10863,1885,6.0,11551,1632,6.4,20284,2094,11.2,31260,2364,17.3,28156,2515,15.6,37991,2775,21.0,15583,1472,8.6,15158,1702,8.4,80555,2341,(X),37247,1130,(X)
0500000US53015,"Cowlitz County, Washington",2426,820,5.7,1659,572,3.9,4035,1056,9.4,4827,1084,11.3,6201,1098,14.5,8321,1490,19.4,6101,1227,14.3,4945,1035,11.6,2387,914,5.6,1888,659,4.4,55497,4559,(X),30404,2449,(X)
0500000US53021,"Franklin County, Washington",1725,949,6.1,494,421,1.8,2269,950,8.1,2999,1271,10.6,2881,887,10.2,6230,1470,22.1,3058,1015,10.9,4763,1006,16.9,2536,701,9.0,1207,606,4.3,61951,6488,(X),24337,1681,(X)
0500000US53025,"Grant County, Washington",1166,525,3.8,1096,589,3.6,2670,893,8.7,4056,1115,13.1,4529,1225,14.7,6327,1567,20.5,4765,1448,15.4,3734,897,12.1,1092,441,3.5,1431,619,4.6,56997,4893,(X),24522,1738,(X)
0500000US53027,"Grays Harbor County, Washington",1666,614,5.6,1183,537,4.0,2681,750,9.0,2687,774,9.0,3906,803,13.1,6250,1220,20.9,4627,1129,15.5,4209,870,14.1,1573,677,5.3,1138,481,3.8,61026,3531,(X),31000,2850,(X)
0500000US53029,"Island County, Washington",1895,815,5.3,393,290,1.1,1610,595,4.5,2206,762,6.2,5266,1075,14.8,7185,1135,20.2,5872,1285,16.5,6428,1079,18.1,2594,721,7.3,2137,693,6.0,72066,3938,(X),39005,2138,(X)
0500000US53033,"King County, Washington",36887,3635,4.1,20683,3206,2.3,41485,3637,4.6,44371,4268,4.9,71759,4144,7.9,121840,5905,13.4,99668,4853,11.0,175535,5672,19.3,105225,4812,11.6,190308,6092,21.0,102594,2243,(X),57124,884,(X)
0500000US53035,"Kitsap County, Washington",3948,940,3.7,2506,797,2.3,6018,1304,5.6,5084,958,4.7,11066,1635,10.3,22174,2216,20.6,16596,2257,15.4,22161,2030,20.6,8801,1562,8.2,9171,1686,8.5,79624,3941,(X),39068,1375,(X)
0500000US53041,"Lewis County, Washington",1705,476,5.3,1288,490,4.0,3825,872,12.0,2481,767,7.8,4046,809,12.7,6491,1102,20.4,4517,896,14.2,4769,852,15.0,2087,671,6.5,670,302,2.1,58911,3679,(X),29115,1879,(X)
0500000US53045,"Mason County, Washington",1295,683,5.2,366,228,1.5,1656,766,6.7,2257,817,9.1,3284,1108,13.2,5459,1092,22.0,2249,710,9.1,5224,1020,21.0,1980,870,8.0,1050,453,4.2,63983,7177,(X),32591,2391,(X)
0500000US53053,"Pierce County, Washington",11837,1870,3.5,9890,2063,3.0,17989,2047,5.4,19454,2264,5.8,38070,3703,11.4,59870,3474,17.9,49896,3842,15.0,71031,3569,21.3,29781,2611,8.9,25839,2410,7.7,79243,2670,(X),36760,876,(X)
0500000US53057,"Skagit County, Washington",1439,458,2.9,2207,718,4.5,3687,931,7.5,3535,761,7.2,6837,1275,13.9,9497,1331,19.4,7317,1209,14.9,8692,1521,17.7,3327,716,6.8,2505,536,5.1,67175,4330,(X),33941,1642,(X)
0500000US53061,"Snohomish County, Washington",9214,1654,3.1,8372,1712,2.8,15378,2340,5.1,16292,2318,5.4,24954,2793,8.3,49375,3744,16.5,44646,3961,14.9,60643,3378,20.2,35977,3048,12.0,34976,2795,11.7,89260,2649,(X),41103,883,(X)
0500000US53063,"Spokane County, Washington",12176,1568,5.8,9068,1525,4.3,17530,2269,8.3,18945,2259,8.9,29861,3058,14.1,42423,3218,20.0,26878,2616,12.7,28679,2801,13.5,15448,2172,7.3,10715,1766,5.1,59974,2153,(X),32526,1262,(X)
0500000US53067,"Thurston County, Washington",5059,1387,4.5,3469,1112,3.1,8037,1562,7.1,7041,1416,6.2,11640,1878,10.3,18975,2101,16.8,18638,2324,16.5,22586,2203,20.0,8970,1473,7.9,8494,1457,7.5,78512,4232,(X),37040,1589,(X)
0500000US53073,"Whatcom County, Washington",4150,1062,4.7,3041,821,3.4,7264,1336,8.2,7626,1658,8.6,8220,1424,9.3,17753,2454,20.0,14138,2090,15.9,15270,2183,17.2,6124,1161,6.9,5208,1344,5.9,69372,4862,(X),33503,1596,(X)
0500000US53077,"Yakima County, Washington",4590,1027,5.5,2588,643,3.1,9372,1746,11.2,9141,1959,10.9,12090,1787,14.4,15909,1929,18.9,12900,1716,15.4,10709,1515,12.8,3610,889,4.3,3083,740,3.7,56233,3396,(X),24781,1461,(X)
0500000US54003,"Berkeley County, West Virginia",2611,986,5.6,1207,628,2.6,2725,926,5.9,5196,1494,11.2,5769,1682,12.4,10543,1789,22.7,6208,1468,13.4,7999,1780,17.2,2267,770,4.9,1870,703,4.0,62370,4870,(X),31321,2293,(X)
0500000US54011,"Cabell County, West Virginia",4711,1210,12.4,2189,914,5.8,4673,1169,12.3,5024,1143,13.2,5638,1207,14.8,5907,1249,15.5,3667,982,9.6,3559,944,9.4,1501,656,3.9,1171,542,3.1,40788,3484,(X),25495,1955,(X)
0500000US54033,"Harrison County, West Virginia",977,394,3.8,1369,830,5.3,2912,596,11.2,2856,846,11.0,3551,797,13.7,3663,871,14.1,2994,728,11.6,5144,891,19.9,1631,508,6.3,808,391,3.1,54314,3457,(X),29006,1898,(X)
0500000US54039,"Kanawha County, West Virginia",8951,1922,11.4,3903,956,5.0,8217,1640,10.5,7501,1388,9.6,12114,2292,15.5,13761,1773,17.6,8561,1548,10.9,9172,1278,11.7,3141,796,4.0,3063,847,3.9,47759,3899,(X),29608,1671,(X)
0500000US54061,"Monongalia County, West Virginia",3259,853,8.1,2932,886,7.3,3903,1105,9.7,3353,910,8.3,4723,957,11.7,6253,1185,15.5,3810,1010,9.4,6827,1074,16.9,1813,646,4.5,3528,817,8.7,55940,4418,(X),33080,2929,(X)
0500000US54081,"Raleigh County, West Virginia",2611,983,8.3,2003,793,6.4,5039,1145,16.1,3311,961,10.6,3554,1016,11.3,4401,1215,14.0,5601,1232,17.9,3441,936,11.0,404,251,1.3,966,508,3.1,46540,7284,(X),27052,2982,(X)
0500000US54107,"Wood County, West Virginia",3508,1034,10.3,2226,843,6.5,3016,812,8.8,4310,1022,12.6,4545,1177,13.3,6378,1153,18.7,4389,903,12.8,3563,947,10.4,1305,499,3.8,942,309,2.8,47944,5908,(X),27045,1938,(X)
0500000US55009,"Brown County, Wisconsin",5488,1645,5.1,4396,1170,4.1,7804,1270,7.3,8738,1867,8.1,15902,2148,14.8,19686,2069,18.3,12623,1424,11.8,19431,2258,18.1,8407,1301,7.8,4910,1200,4.6,64458,3713,(X),33546,1237,(X)
0500000US55025,"Dane County, Wisconsin",7987,1604,3.5,7663,1572,3.3,13962,2030,6.1,16955,2053,7.4,24640,2731,10.7,39987,3227,17.4,32886,2315,14.3,46223,2989,20.1,18674,2021,8.1,20783,2004,9.0,77504,3180,(X),42659,1271,(X)
0500000US55027,"Dodge County, Wisconsin",1446,435,4.1,849,305,2.4,2746,734,7.8,3569,925,10.2,4624,753,13.2,7849,1077,22.4,4697,857,13.4,6523,868,18.6,1983,577,5.6,818,271,2.3,61300,2119,(X),31237,1348,(X)
0500000US55035,"Eau Claire County, Wisconsin",1524,492,3.7,1887,661,4.6,2595,617,6.3,4245,1016,10.3,4808,1040,11.6,8769,1331,21.2,5985,1080,14.5,7564,1278,18.3,2334,923,5.6,1674,482,4.0,65662,3914,(X),33434,2007,(X)
0500000US55039,"Fond du Lac County, Wisconsin",1169,475,2.7,1409,605,3.3,3568,946,8.4,3297,680,7.7,5890,983,13.8,8759,1057,20.6,6351,997,14.9,8259,1179,19.4,2594,817,6.1,1308,524,3.1,65329,4646,(X),33847,2452,(X)
0500000US55055,"Jefferson County, Wisconsin",787,300,2.4,926,466,2.8,1982,511,6.0,3595,815,11.0,3785,858,11.5,5820,893,17.8,4908,792,15.0,6700,795,20.4,2528,494,7.7,1752,519,5.3,71708,5901,(X),33755,1681,(X)
0500000US55059,"Kenosha County, Wisconsin",2325,757,3.6,2388,789,3.7,5744,1264,8.9,5972,1425,9.3,7541,1412,11.7,12944,1577,20.2,8433,1206,13.1,11716,1599,18.3,4266,934,6.6,2858,796,4.5,65997,4897,(X),32164,1639,(X)
0500000US55063,"La Crosse County, Wisconsin",1700,584,3.5,2443,917,5.1,4281,1136,8.9,4380,999,9.1,7013,1279,14.6,11005,1444,22.8,6261,1175,13.0,6993,1028,14.5,2196,632,4.6,1903,538,4.0,58921,3969,(X),32933,2292,(X)
0500000US55071,"Manitowoc County, Wisconsin",904,570,2.7,1903,718,5.6,3404,718,10.1,2283,573,6.7,5879,1050,17.4,6452,886,19.1,5447,935,16.1,4821,777,14.3,1608,436,4.8,1130,319,3.3,60785,3913,(X),32054,1970,(X)
0500000US55073,"Marathon County, Wisconsin",1851,532,3.4,1923,680,3.5,4452,1025,8.1,5481,1063,10.0,7161,1098,13.1,10365,1326,18.9,8958,1158,16.4,9376,1174,17.1,2567,595,4.7,2631,675,4.8,65851,2868,(X),32961,1949,(X)
0500000US55079,"Milwaukee County, Wisconsin",28545,2595,7.4,18983,2307,4.9,43449,3310,11.3,35176,2649,9.2,55052,3717,14.3,68409,3662,17.8,45948,2932,12.0,53783,3432,14.0,18606,1806,4.8,15714,1843,4.1,53418,1809,(X),30010,570,(X)
0500000US55087,"Outagamie County, Wisconsin",1844,504,2.5,2374,769,3.2,6624,1231,8.8,6498,1190,8.7,9652,1308,12.9,16300,1831,21.7,11041,1307,14.7,12979,1511,17.3,4300,883,5.7,3362,780,4.5,66234,2467,(X),33043,1223,(X)
0500000US55089,"Ozaukee County, Wisconsin",882,470,2.5,697,323,1.9,1431,512,4.0,2400,778,6.7,3696,870,10.3,5662,871,15.8,6353,1245,17.7,6920,1006,19.3,3214,693,9.0,4540,739,12.7,88154,5715,(X),50360,3748,(X)
0500000US55097,"Portage County, Wisconsin",1772,680,6.1,1231,526,4.2,2234,573,7.7,3205,630,11.0,4489,1015,15.4,5080,802,17.5,3781,692,13.0,4505,702,15.5,1255,347,4.3,1511,418,5.2,56358,3830,(X),33081,2457,(X)
0500000US55101,"Racine County, Wisconsin",3970,1179,5.0,4145,1152,5.3,7282,1393,9.2,6470,1253,8.2,11230,1813,14.2,12255,1631,15.5,10806,1742,13.7,13752,1761,17.4,5098,938,6.5,3897,856,4.9,60779,3086,(X),31741,1571,(X)
0500000US55105,"Rock County, Wisconsin",3403,1032,5.2,3306,943,5.1,4342,1021,6.6,6320,1069,9.7,9638,1263,14.8,13225,1729,20.2,10067,1414,15.4,10194,1415,15.6,3140,897,4.8,1681,504,2.6,61243,3116,(X),29985,1232,(X)
0500000US55109,"St. Croix County, Wisconsin",1111,477,3.2,1224,801,3.5,1648,604,4.7,1595,586,4.6,3328,909,9.6,5736,1000,16.5,5958,942,17.2,8276,1304,23.8,3426,680,9.9,2429,633,7.0,85594,5885,(X),39495,2532,(X)
0500000US55117,"Sheboygan County, Wisconsin",1507,667,3.1,1501,461,3.1,3548,788,7.3,4551,786,9.3,7855,1335,16.1,11372,1221,23.4,7626,1210,15.7,6561,915,13.5,2297,557,4.7,1873,505,3.8,60706,3449,(X),32928,1963,(X)
0500000US55127,"Walworth County, Wisconsin",1908,683,4.5,1319,550,3.1,4019,1125,9.4,4083,832,9.5,4747,769,11.1,8478,1222,19.8,6218,1098,14.5,6555,1126,15.3,3139,622,7.3,2333,545,5.5,63549,3888,(X),35093,1766,(X)
0500000US55131,"Washington County, Wisconsin",1525,650,2.8,913,494,1.7,2510,665,4.5,3712,794,6.7,7754,1664,14.0,9655,1313,17.5,8831,1396,16.0,11984,1385,21.7,5297,998,9.6,3075,741,5.6,80513,5146,(X),39131,1783,(X)
0500000US55133,"Waukesha County, Wisconsin",4247,1109,2.6,3175,796,2.0,9560,1788,6.0,8280,1276,5.2,14205,1839,8.8,25435,1970,15.8,22860,2255,14.2,34251,2411,21.3,19462,1944,12.1,19160,1786,11.9,90548,3117,(X),48270,1648,(X)
0500000US55139,"Winnebago County, Wisconsin",2509,743,3.5,2939,757,4.1,7084,1280,9.9,6713,1194,9.4,10632,1706,14.9,13991,1558,19.6,10267,1383,14.4,10764,1396,15.1,3148,685,4.4,3191,774,4.5,58347,3320,(X),32702,1514,(X)
0500000US55141,"Wood County, Wisconsin",1298,397,4.0,2163,680,6.6,2665,773,8.2,3881,1010,11.9,4196,807,12.8,7769,1191,23.8,4355,759,13.3,3939,656,12.1,1131,396,3.5,1287,509,3.9,56278,4359,(X),32873,3444,(X)
0500000US56021,"Laramie County, Wyoming",2336,933,5.6,2081,827,5.0,3013,1114,7.2,2587,880,6.2,4026,1002,9.6,8758,1382,21.0,6788,1210,16.3,5595,1099,13.4,3945,1044,9.5,2610,893,6.3,70567,4460,(X),39791,4516,(X)
0500000US56025,"Natrona County, Wyoming",1528,711,4.6,913,432,2.8,3048,934,9.2,3383,1061,10.2,3368,996,10.2,6777,1139,20.5,5368,1036,16.2,5099,1145,15.4,1930,714,5.8,1630,670,4.9,65034,6007,(X),32934,2284,(X)
0500000US72013,"Arecibo Municipio, Puerto Rico",9185,1219,28.6,3520,750,11.0,6512,1125,20.3,5304,1105,16.5,3825,994,11.9,2842,780,8.9,414,302,1.3,33,56,0.1,189,221,0.6,266,272,0.8,18977,2527,(X),10914,1056,(X)
0500000US72021,"BayamÃ³n Municipio, Puerto Rico",13077,1462,19.0,6629,1244,9.6,12330,1577,17.9,9925,1391,14.4,9868,1390,14.3,10608,1318,15.4,3583,960,5.2,2083,660,3.0,547,312,0.8,330,216,0.5,27386,1736,(X),15052,941,(X)
0500000US72025,"Caguas Municipio, Puerto Rico",10915,1639,22.9,6352,1182,13.3,6865,1307,14.4,6545,1295,13.7,5749,1058,12.1,5644,1326,11.8,2313,814,4.9,2086,797,4.4,674,418,1.4,526,435,1.1,24507,2981,(X),15347,1363,(X)
0500000US72031,"Carolina Municipio, Puerto Rico",11974,1918,20.4,4572,980,7.8,9700,1698,16.6,8356,1478,14.3,9233,1906,15.8,8304,1329,14.2,2921,857,5.0,2397,993,4.1,209,167,0.4,936,456,1.6,27658,2395,(X),17415,1679,(X)
0500000US72061,"Guaynabo Municipio, Puerto Rico",4680,953,14.1,2157,812,6.5,4946,1260,14.9,3550,903,10.7,4494,1064,13.6,4038,885,12.2,3662,865,11.1,2215,766,6.7,1573,569,4.7,1810,672,5.5,37499,2917,(X),25976,2601,(X)
